# id_paper,id_venue,edition,year,raw
48405,1164519180,,2004
52192,1180552634,,1994
52584,1144277514,,2006
52888,1176326080,,2012
54153,2754527366,,2014
54972,1162831978,,1998
55078,1148751172,,2011
57330,2757547734,,2013
58261,1203999783,,1981
59226,1167275352,,2014
62477,1126616278,,2003
65220,1134271186,,2013
66914,2755724983,8619,2014
67582,1143871959,,2003
71126,2754941794,,1994
72095,1164009877,,2014
72147,1171805742,,2014
73348,2758995940,,2014
73508,1179772154,,2013
74282,1151763769,,2016
74721,2754610831,,2011
75067,2754439572,,2001
75756,1203999783,,1979
77161,1125063881,,2004
80570,1138890651,,2013
82554,1177287137,,2003
83404,2754197539,111,2012
85772,1180389419,,1991
86197,1160389874,,2012
89833,1188030315,,2008
92058,1177287137,,2002
94496,2758123139,,2003
94630,2754966661,,2013
95068,1177287137,,2002
95816,1181711330,,2004
99023,1141159355,,2013
102669,2625663801,,2007
108390,1141159355,,2012
108831,1177287137,,1998
111538,1151763769,,2003
111790,1134069326,,2014
113796,1140216390,,2014
114370,1200979010,,2009
119821,2754966267,,2013
120343,1156741871,,2012
120346,1165869400,,1997
120828,1177287137,,1992
121590,1170788073,,2013
121829,1176895911,,2012
122273,2757487807,2008,2008
128236,1174248916,8862,2014
129505,2754677800,,2011
130022,1187360205,,2012
133296,1169674987,,2014
134560,1171805742,,2008
136819,1196153040,,1999
137780,1133365479,,2012
138209,1144277514,,2006
138457,1186428080,,1998
138627,1177515820,,2011
140240,1149794206,,2007
140362,1194143745,,2006
140752,1151763769,,2007
143119,1135838635,,2009
147329,1173951661,,2012
148797,2754545791,,2005
148875,2757487807,2005,2005
149980,2757804692,1,2012
152807,1175101678,,2004
153917,1177287137,,2008
154746,2755814139,,2013
155019,2534788800,,2001
155220,1150208541,,1989
155358,1177287137,,1994
155524,1201250571,,2012
155814,2754610831,,2012
159118,1136152680,,2003
159256,1177287137,,1990
161269,1164975091,,2011
161312,1203999783,,1991
161441,1153832427,,2013
161955,1173770489,,1993
162019,1155608529,,2001
162256,1180662882,32,2014
163313,1196868077,,2014
163357,1177287137,,1998
164296,2754492142,1994,1994
164367,2756351210,,2013
164434,2755873345,,2005
164549,1184914352,,1990
166310,1196984251,,2013
170076,1201479284,,2005
171006,1144277514,,2007
171057,1131589359,,1994
175092,1166012910,,1999
176264,1161697372,,2011
176769,1162831978,,1986
177064,1177287137,,2005
181698,1184914352,,2000
181847,1172379331,,2011
182337,1176128511,124,2006
182605,1173951661,,2010
183860,1177287137,,2002
184619,1189194555,,1979
185553,1137528458,,2012
188435,2759331234,,2005
188688,1180662882,,2011
189951,2756129082,,2002
192638,1164009877,,2011
192821,1132567130,,2013
192912,1119684440,,2010
193006,1177287137,,2001
193054,2755653720,,2013
193554,1184106476,,2011
193810,1165826640,,2004
193936,1196153040,,1996
198227,1131589359,,1988
198536,1155899826,,2008
199007,1162100051,,2014
205867,1141762878,,2009
206076,1177287137,,1998
211926,1130566378,,2007
212029,2755903644,,2013
212088,1187155619,,2014
214894,2753970243,,1989
215073,2756048078,,2010
215274,1169674987,,2013
215364,1155137614,,2004
215497,2754601805,,2012
215653,2754238509,,2009
217368,1169489181,,2005
217802,1179702818,138,2006
220776,1155137614,,1992
220998,1200770042,,2017
221287,1143598892,,2009
222770,1150638746,,2012
223002,2626204934,,1998
223055,2626204934,,2000
223960,1137640971,26,2014
224561,2753996301,,2005
225523,1184914352,2,2007
228008,1165869400,,2000
228692,2754545791,,1999
229287,1121935577,,2011
229333,2755058989,,2002
230160,1199552999,,2012
232572,2759911507,,2011
233935,1171805742,,2013
234105,1192655580,,2007
234643,1137907615,,2004
236829,2759880100,,2012
237040,1187862248,,2012
238950,2757487807,2012,2012
240820,1201479284,,2005
243668,1155608529,,2001
244475,1140657324,,2013
248911,2757793869,,2011
251746,1165196434,,2011
253597,1155899826,,1991
255264,1177287137,,1995
255620,1151763769,,2007
256357,1127419992,,1995
258746,1171022770,,2012
260313,1177287137,,1991
260539,1162831978,,1982
265079,1190684087,,2008
267728,1180274659,,2005
268777,2754905231,,2009
268983,2756349628,,2013
270053,1177287137,,1998
271214,2757793869,,2011
272511,2623423368,,2014
272675,2758465625,,2011
273782,1128132410,,1992
274816,2756014080,,1994
282544,2756017433,,2007
284492,1170788073,,2014
285180,2754624328,,2011
287040,1140000399,,1999
287947,1190953609,,2006
288456,1174688487,,2000
292799,1185392286,,2014
295244,1165826640,,2009
297098,2755873345,,2004
297972,1161835747,,2008
298915,1190039108,,2011
301193,1186428080,,2010
302370,2754585779,,2003
302949,2756499285,,2004
304184,1186428080,,2004
308120,2755283090,,2004
308747,1127419992,,2013
309476,1136631244,,1997
309696,2755828165,,2011
309773,1179772154,,2010
310749,2755702938,,2014
311502,1126517753,,1999
313239,2754602532,,2008
316117,1155137438,,2012
316834,1151763769,,2007
320228,1149039622,,1993
320786,1120750887,,2012
325970,1142743330,,2005
326638,2755765245,,2014
329271,1201479284,,1998
331231,1171689754,,2011
331548,1148878455,,1999
335626,1153832427,,2012
338585,1179516875,,2010
341221,2754585779,,1998
344537,1175089206,,2013
344829,2754526506,,2014
348088,1171805742,,2011
348325,1173770489,,2001
349990,1161424158,,2009
351505,1180513217,,2014
354571,1156693759,,2004
355512,1196552754,,2014
356512,1196153040,,2000
356562,1132202845,,2008
356647,1203999783,,2009
356711,1177287137,,1997
357869,1171805742,,2014
358902,1162243218,,2011
359688,1132202845,,2010
360435,1165293657,,2008
360864,1164009877,,2011
361368,1149039622,,2014
361416,2755498524,,2012
361876,1203999783,,2001
362434,2754492142,1998,1998
363116,1177287137,,1995
364042,1130985203,,2013
364583,1184914352,,1996
368576,2757487807,,2000
372956,1193534515,,2009
373515,1127419992,,2009
374795,2756594110,,1989
376474,1195800536,,2005
379174,1164963593,,2008
382143,1123077274,,2002
382276,1132231445,,2011
382732,1190953609,,2006
385572,1170788073,,2005
385951,1177287137,,1998
385984,2756349628,,2014
386281,1191474766,,1995
387150,1139274412,8158,2013
388271,1152238068,,2012
388674,1137516283,,1996
389256,1123338449,,2014
392408,1177287137,,2007
392885,1136755600,,1998
395173,1193534515,,2010
397387,1173770489,,2007
398077,1149039622,,2002
401217,1196153040,,2000
401435,1177287137,,1993
402670,1155899826,,1990
402724,1127419992,,1997
403334,1138438968,,1996
404410,2754619710,,2004
404804,1177287137,,1990
404897,1201479284,,2005
405103,1196153040,,2006
407825,1158388210,,2011
408900,1196153040,,2005
414512,2755344261,,1997
415788,1164975091,,1995
418632,1196153040,,2003
421533,2754986044,,2011
423593,1177287137,,2007
425490,2622833876,,2011
429510,2754489101,,2009
430170,1161424158,,2013
431092,2754015709,,2012
432350,1185392286,,2012
433428,1194143745,,2005
434796,1171805742,,2012
435147,1134271186,,2011
439701,2754492142,2012,2012
442490,1164963593,,2000
444631,2898215259,,2012
444896,1186729694,,2004
445523,1177287137,,1995
446155,1124356716,,2012
446831,2757793869,,2011
448194,1140684652,,1991
449364,1144492286,,2005
449952,1169674987,,2008
450079,2756912778,,2010
451916,1121181248,,2005
454203,1151763769,,2009
456073,1149542749,,1999
456320,2757487807,2006,2006
458772,1164009877,,2010
458983,1161726496,,2009
460272,1195359883,,2008
460995,2756048078,,2013
464794,1173173816,,1990
465329,1127419992,,2011
466220,1173770489,,2006
469256,1201272792,,2010
469815,1177287137,,1991
471352,1201479284,,1997
473070,1179772154,,2018
475113,1140656204,,2007
476394,1161835747,,2011
480945,1192015008,,2007
482782,1130451194,,2000
485597,1184106476,,2006
487783,1151763769,,2008
489504,2756048078,,2013
489690,1155899826,,1990
490200,1121344769,,2014
490876,1184699546,,2013
493438,1137552346,,2011
493721,1203999783,,2007
494408,1127419992,,2013
499447,1162831978,,2006
501892,1191904734,,2013
502452,1163280044,,2011
505060,2755283090,,2008
505292,1177287137,,2003
505558,1163902177,,2001
505947,1128163780,,1997
506156,2757487807,,2002
506323,1202196847,,2007
510479,1186428080,,2001
511208,1177825390,,2011
511318,1196984251,,2013
512839,1179772154,,2008
515036,1203999783,,2009
517575,1132231445,,1995
518915,1179814642,,2011
520826,1127419992,6762,2011
521312,1134440762,,1994
523061,1184093072,,1990
527709,1128002137,,2011
529478,1137547646,,2010
529914,1150638746,,2014
533285,1177287137,,2001
533918,2754803852,,2013
534850,1132689015,,2003
537828,1128819360,,2011
539040,1195960517,,2014
539049,1203999783,,1997
539917,2534788800,,1999
545983,2755218236,,2013
549212,2754602532,,2008
557224,1155899826,,1992
558544,1143723981,,1984
559767,1153524033,,1988
562665,1139209228,,2010
563404,1188440540,,2013
563542,1177287137,,2008
566695,2757487807,2005,2005
569578,2754537352,,2000
570361,2754059319,,2012
572296,1183580825,,2011
572518,2756471791,,2003
573701,2759880100,,2010
573916,1134804816,7648,2012
574966,1203999783,,1991
575280,1165869400,,2001
578238,1151763769,,2009
581576,2757487807,2013,2013
581821,1171805742,,2012
582745,1133495350,,2014
584704,1150208541,,2011
585167,1177287137,,2001
585590,2539392191,,2012
589191,1177287137,,2005
591848,2756014080,,1996
598789,1191550517,8107,2013
598832,1203999783,,2005
598886,1185621975,,2008
600962,2760626818,,2013
601863,1153524033,,1987
603151,2898166392,,2008
603379,1148878455,,2010
605621,1185151044,,2014
605810,1171805742,,2013
607355,1199774281,,2013
607982,1173770489,,1993
608367,1177287137,,1999
609253,1130451194,,1986
609356,1192015008,,2006
609973,1176128511,,1991
610574,1164009877,,2011
610698,2754624328,,2011
612668,1177287137,,1999
613737,1186428080,,2004
614350,1177287137,,1994
615364,2755952065,,2010
618247,1164963593,,2010
618979,2756112286,,1991
619728,2757151199,,2011
621293,1203999783,,2005
621301,1119897178,,2002
621425,2755283090,,2011
621897,2754619710,,2004
621898,1177006722,,2014
624282,1186428080,,2000
626168,1130566378,,2007
628035,1180662882,,2010
628729,1177287137,,2003
630671,1144363157,,2013
633195,1158833223,,2011
636784,1140000399,,1999
637364,1164963593,,2010
637774,1155163656,,2014
639332,1136921216,,2004
644890,1135538937,,2012
646095,1150523337,,1988
648385,2754545791,,2005
649244,1130177464,12,2016
649502,1131603458,,2012
657635,1200891582,,2008
658272,1145875641,,2000
658766,2756336174,,2011
661497,1151763769,,2009
664311,1186428080,,2005
665341,1184914352,,2012
668708,1123704270,,2013
669531,1161726496,,2009
669799,1184001023,,2012
669893,1155137614,,1992
670148,2760694600,,2014
671169,1129324708,14,2011
671725,2539392191,,2004
671761,1140216390,,2012
672965,1127419992,,1993
675534,2898111911,,2011
679396,1190953609,,2005
681007,1168262657,,2011
681012,1179772154,,2008
681381,1164963593,,2012
683433,1132202845,,2007
683650,2755927266,,1989
685547,1140216390,,1991
691667,1165293657,,2011
692179,1158833223,,2013
695317,1128394114,,2014
695700,2754586412,,2007
700355,2754601805,,2012
701070,1177287137,,2005
702972,2756048078,,2012
703288,1172379331,,2007
703774,1203873549,,2014
705233,1177287137,,2010
706544,1142743330,,2010
706759,2754569583,,2013
708858,1182309694,,2018
715329,1184914352,,2005
717609,1165622107,,1982
719168,1150440332,,2013
719760,1177287137,,1997
720048,1191904734,,2011
721413,1136921216,,2005
722158,1203999783,,1987
722469,1195635621,,2008
723740,1145073645,,2012
728297,1178327129,,2013
728798,1136921216,,2014
729752,1133523790,,1993
731271,1184914352,,1997
732615,2754489101,,2006
738913,2755927266,,1994
739243,1165458643,,2012
743434,1137547646,,2009
745926,1128718661,,2009
747896,1175888098,,2005
748915,1191904734,,2014
751588,1125048215,,2003
754613,1186729694,,2012
755599,1176326080,,2014
755721,1149039622,,2012
758850,1155975711,,2013
760576,1161424158,,2013
761799,2755927266,,1989
762790,1163686456,,2012
762797,2757403054,,2012
764200,1203999783,,1969
764940,1145073645,,2014
765306,2754290031,,2008
765817,1193731136,,2008
766658,1165826640,,2008
767427,1190953609,,2007
767501,1149039622,,2005
767593,2754986044,,2011
770098,1142381819,,2012
770445,1165791477,,2007
770946,1128447352,,2006
771368,1164963593,,2008
772349,1130451194,,1986
772901,1151763769,,2007
773669,1190910084,,1990
773737,2755283090,,2005
773965,1184527398,6638,2011
774745,1135342153,,2014
775502,1137547646,,2010
775880,1155899826,,1987
777721,1140216390,,2012
781991,1181770344,,2014
783033,1149794206,,2008
787986,1140216390,,2010
788572,2756014376,,2014
789097,1152238068,,2014
790450,1140216390,,2009
791645,1149039622,,1996
792443,1171805742,,2010
794766,1177287137,,2004
797742,1162831978,,1994
800331,1155899826,,2011
802089,1149039622,,2010
804213,1119712653,,2007
804384,1201479284,,1999
805263,2757487807,2003,2003
807719,1194587682,,2009
810749,1151763769,,2003
810979,2754536946,,1992
813000,1177287137,,2003
815469,1159075210,,2012
816299,1127419992,,2013
819435,2756336174,,2011
820964,2756288631,,2003
821061,2754489101,,2004
822699,1166012910,,1999
824020,1195359883,,2009
830421,2625302465,,2012
831355,1187230347,,2006
833112,1152051035,,2009
833910,1164009877,,2011
836707,1169674987,,1988
836998,1179291824,,2013
840705,1140000399,,2002
842405,2754883047,,2014
842930,2756048078,,2010
843123,1139119189,,2008
843524,1162239172,,1990
844961,1202207742,,2011
845024,1165791477,,2007
846391,1161424158,,2009
847042,1196153040,,2006
848072,1171805742,,2011
848696,2755962790,,2007
849468,2759911507,,2013
849475,1177287137,,1998
850732,2754362256,,2012
852384,1204434967,,2007
852620,1151763769,,2004
852874,1155137614,,1992
853273,1165225649,,2013
853457,1134271186,,2012
854128,1173770489,,1995
858012,1173644570,,2012
858943,1177287137,,2013
859940,1173054512,,1993
865609,1119712653,,2002
867361,1150440332,,2013
867563,1188739475,,2011
868042,1183580825,,2012
870027,1151763769,,2006
870555,1165815086,,2008
872221,1172379331,,2007
875054,2735555832,,2011
875060,1162831978,,2000
876431,1138909778,,2011
876610,2755283090,,2002
877544,1187637167,,2013
878239,1139274412,,1995
880416,1184914352,,1997
880700,1164975091,,2012
881173,1163887669,,2013
883526,1162831978,,1992
884621,1175888098,,2007
886613,1165815086,,2008
895989,2754545791,,1999
897687,1179772154,,2012
899731,1165622107,,1986
901073,1175888098,,2009
901870,2754986044,,2011
903459,1171002971,,1988
905619,1180662882,,2013
905794,1148841876,,2006
907094,1155137614,,2004
907500,1171805742,,2014
909340,2756048078,,2012
911753,1191904734,,2014
914322,1201491352,,1997
914563,1196153040,,2004
914608,1162831978,,1990
915898,1129324708,15,2012
918237,1159075210,,2012
921565,1133495350,,2012
922283,1155899826,,1986
922595,1119897178,,2006
927230,1132202845,,2009
929682,1168671587,,2013
929837,1199079348,,2013
929966,2756014376,,2013
930596,1192555206,,2011
933276,1138438968,,1996
933995,1129724978,,2011
937946,1126616278,,2000
938534,1171805742,,2010
938741,1140902380,,2003
941119,2757487807,2006,2006
946913,1150440332,,2013
950275,1165458643,,2011
951276,2754492142,2002,2002
952181,1140216390,,1993
953868,1164963593,,2010
954605,2754698934,,2007
954827,1151763769,,2005
955143,2754653529,,2009
955581,2754903391,,1987
957139,1162831978,,1984
958059,2622962978,,2001
961605,1177287137,,2010
961884,1142743330,,2008
964096,1151763769,,2001
964162,1156749314,,2005
967909,1191670040,,2012
971366,2754707800,,2013
972044,1156109491,,2012
972195,1183679797,,1990
972797,2757487807,2012,2012
978071,1127419992,,1999
983431,1149794206,,2007
985035,1190251015,,2005
985419,1170827922,,1997
985898,1203999783,,2003
986644,1181892187,,2011
987013,2759331234,,2005
988004,1155899826,,1985
988455,1195800536,,2007
988813,1155899826,,1990
994405,2754982483,2000,2000
995020,1140216390,,1995
997982,1189194555,,2013
998294,2757487807,,1998
998388,1177287137,,2009
1000462,1169820221,,2012
1001706,1193787109,,2014
1003506,1187792334,,2004
1006438,1119712653,,2002
1007187,2755724983,,2012
1010108,2754242139,,2011
1011709,1163286138,,2012
1012444,1175888098,,2005
1012494,1183580825,,2012
1013863,1177287137,,2006
1013871,2759254137,,2012
1014487,1153382799,,2011
1014505,1201479284,,2000
1017254,2756208608,224,2013
1017296,1171805742,,2010
1017447,1127419992,21,1997
1017985,1136921216,,2011
1018374,1196153040,,2006
1019276,1144553725,,1998
1019378,1196153040,,1997
1022019,1177515820,,2011
1023596,1153382799,,2003
1028515,1201479284,,2002
1029012,1171805742,,2005
1030874,1179291824,,2015
1031492,1173770489,,2005
1032007,2755570506,,2013
1032599,1123338449,,2012
1032800,1139297330,,2014
1034194,1135838635,,2016
1035038,1159075210,,2012
1036492,2754145061,,2014
1038880,1187792334,7495,2012
1039100,1149039622,,2000
1039240,2755724983,,2014
1039487,2625663801,,2004
1040463,2755814139,,2012
1040562,2756112286,,1984
1041778,1173897633,,2007
1045904,1194143745,,2006
1046654,1148751172,,2012
1047238,1177287137,,1998
1048515,1185109434,,2010
